lnwage,educ
5.9524941,16
6.1347742,20
6.2888951,9
6.1278238,14
6.368937,12
6.002224,13
5.9012141,12
5.2595968,7
5.6273208,14
5.416656,10
5.790019,10
6.047781,12
5.0252709,18
5.790019,12
6.1094608,10
6.4224038,12
5.4921908,14
6.1347742,12
7.0837269,17
5.790019,9
6.7178278,20
6.1347742,20
4.9031358,13
5.991715,12
6.5401688,14
5.7025318,9
6.7489619,16
6.4812531,12
5.4131041,12
5.8189979,12
6.2147999,9
3.2227149,12
5.8745532,12
6.4803691,11
5.9449668,14
5.5994902,8
6.045795,8
6.3239799,13
5.2595968,7
5.0365782,0
6.1755872,12
6.0012722,12
5.940434,12
6.2147999,14
6.3083129,12
5.4418349,15
6.047781,12
5.729413,12
6.5148549,16
4.4441209,12
6.4771199,20
5.6446991,12
6.8686352,13
6.8686352,10
6.5401688,14
6.1610861,13
6.2888951,16
5.5595722,13
5.2987981,3
5.4418349,12
5.5441432,12
6.6536531,13
5.5959258,8
5.9524941,12
5.729413,8
6.2888951,12
4.9031358,3
5.440167,8
6.3272991,12
6.2525339,12
6.4830189,17
5.9524941,12
6.0500512,12
6.406023,16
5.6172261,12
6.214808,10
7.2740002,16
5.2708611,9
5.4746108,16
6.3536301,12
6.1132989,11
6.1356068,8
6.047781,12
5.790019,5
5.901556,12
6.1348429,8
6.4098272,12
6.1192398,14
6.047781,18
6.5199699,12
6.005548,12
7.31322,20
6.0869932,12
5.4977198,10
5.6759691,7
5.5959258,12
5.9322958,8
5.6715479,9
5.6648951,14
5.9524941,9
4.3440552,15
5.287684,9
5.7430649,12
5.8614979,12
6.0922232,12
6.0971379,18
5.522016,12
6.3983712,16
5.4418349,13
6.1755872,12
6.006495,12
6.89819,19
5.0971661,10
5.790019,9
5.5220861,14
5.0298929,10
6.0790749,12
4.9128218,12
4.9031358,12
6.512002,8
5.2595968,11
5.6970291,12
5.6996069,11
5.9116821,8
5.2595968,12
5.8096428,12
5.2768941,13
6.0657959,14
5.193512,11
5.801712,10
5.8471608,12
6.2888951,12
5.4754171,12
5.9509931,12
6.2525339,11
5.2595968,12
6.2888951,17
6.0702491,12
5.9524941,12
5.7540979,9
5.9524941,12
5.9109659,11
6.2147999,14
6.328115,12
4.2499232,13
6.2446918,20
6.2888951,12
5.5055661,12
5.6648951,17
5.9065838,13
6.306591,12
5.2708611,18
5.8471608,12
5.9678712,13
6.6329389,15
6.2888951,10
6.608078,7
6.3030772,16
5.8471608,8
4.7717428,8
5.9524941,12
6.040493,17
5.7890749,12
5.9012141,13
6.6944189,12
5.743681,12
6.0012722,12
5.4418349,12
5.6648951,12
5.871305,12
4.8959718,16
5.729413,12
5.9116821,16
5.221458,16
6.4531708,18
3.365304,9
5.3548608,9
6.3578758,16
5.9633222,12
5.9658999,12
6.369473,12
5.5959258,10
5.4349041,10
5.3548608,12
5.8863821,8
5.5218449,9
6.0012722,12
6.3578758,16
3.8423431,14
6.6455159,16
5.8863821,12
5.5218449,13
5.3992929,12
5.9524941,16
6.4072919,14
3.691376,12
7.1229472,16
5.0365782,14
6.186327,15
6.1755872,13
5.9012141,18
4.320816,19
6.4224038,20
6.5401688,20
5.9241018,13
5.0365782,14
5.8685899,17
6.3332448,16
6.1755872,12
6.2938809,11
5.9524941,14
5.9524941,12
5.7601752,16
3.6009941,9
6.1755872,12
5.9524941,19
5.7331548,7
5.7659912,12
5.961947,12
6.0012722,19
5.7662148,11
5.9373841,14
6.5401688,12
5.729413,12
6.1942091,14
6.1347742,17
5.9037132,12
5.8967791,12
6.1347742,16
5.790019,13
6.3783278,20
5.9524941,12
5.8664141,13
5.8799419,13
6.3578758,18
5.3566771,12
5.5959258,12
6.1755872,20
5.7686329,17
5.5439,19
6.9455881,14
6.7111039,12
5.9524941,17
6.4224038,16
5.9012141,15
6.040493,13
6.2147999,9
6.3119569,12
6.1320028,12
5.1542921,16
5.3940821,11
6.1310172,12
5.6950908,12
6.1755872,12
5.9524941,13
5.1542921,12
6.4559488,12
6.032537,12
5.97082,11
6.024797,12
6.3578758,16
6.1755872,12
7.2740002,16
6.2888951,15
6.4379048,16
5.991715,12
6.3410711,17
6.1755872,16
6.512002,17
6.7632852,18
6.567565,16
6.3578758,18
6.7471581,16
6.7326002,18
7.2740002,18
6.0922232,16
5.5972638,9
6.3239799,20
6.0922232,16
5.8863821,10
6.2358699,10
3.429635,9
5.9524941,12
6.047781,10
6.3239799,12
5.9524941,11
6.6943002,16
4.3347979,8
5.7041159,12
5.8863821,16
7.2740002,16
6.6530242,20
7.31322,16
6.25563,19
6.047781,14
7.2740002,19
6.2888951,18
5.4418349,14
6.0922232,12
4.0567889,19
6.0012722,12
6.1347742,8
6.4531708,16
5.9524941,8
6.417706,12
5.9801021,12
6.7632852,18
5.8700619,16
5.5218449,14
5.9854369,12
6.8025022,20
6.1755872,17
6.7460279,17
6.3578758,13
6.1755872,17
6.7159662,19
6.0012722,12
6.3086939,16
5.5632091,13
5.8292279,12
5.8471608,12
6.2354312,10
6.047781,18
5.8471608,12
6.2147999,12
6.4066582,16
6.9280581,20
6.512002,16
7.1312318,11
6.2326941,12
6.1755872,16
8.3547716,14
6.1492491,18
7.2740002,17
6.8420882,20
5.7601752,12
7.2740002,18
6.0922232,15
5.8189979,12
6.567565,13
6.3891611,12
6.597353,19
6.6847372,18
5.9001608,10
5.8745532,12
6.0294361,12
6.3906598,14
6.2525339,12
6.354537,16
5.2756672,12
6.3545871,19
6.1314349,12
5.5218449,10
5.8614979,12
6.25563,12
6.512002,13
6.1755872,14
6.3734179,16
6.4531708,14
6.3483481,12
6.9066968,18
7.2050781,16
5.779377,12
6.3628621,16
7.2740002,12
6.2888951,12
6.4621191,17
6.7577152,18
6.6202011,12
6.4224038,12
7.2740002,20
5.8664141,12
7.2740002,18
5.9524941,14
5.9189458,16
5.9424462,10
6.6455159,18
5.8471608,16
6.0012722,9
6.098722,16
6.3511882,12
5.4810562,14
6.259912,17
6.8686352,18
6.3265152,20
7.0509391,14
7.0509391,16
6.014215,16
6.5031071,18
6.0012722,12
6.0592661,12
6.2991972,13
4.3845239,12
6.047781,10
6.0671992,11
6.047781,17
5.9220419,12
6.032537,12
5.729413,7
6.2923398,12
6.2977819,16
6.1347742,12
6.9639359,16
5.9012141,12
5.4418349,15
4.9465899,13
5.7449379,10
5.6648951,9
5.6310048,8
5.7043028,12
5.97718,13
5.9524941,12
5.0971661,14
6.1755872,12
5.7700949,12
5.940434,9
6.1436038,12
5.6444478,12
5.9012141,12
7.1701961,20
5.6351471,8
5.2989421,18
6.0804172,12
6.6455159,16
6.047781,8
6.1347742,14
5.6648951,11
5.4385142,12
6.0922232,12
6.0922232,16
3.3036411,0
6.1755872,16
5.6233921,12
6.1755872,13
5.5218449,10
6.0653491,14
5.9524941,10
6.2147999,14
5.6648951,10
6.3578758,12
5.5022779,12
5.5218449,11
5.5610662,12
5.852015,14
5.841033,12
2.6069541,12
5.790019,12
5.2595968,10
6.4037971,12
5.729413,10
6.1349821,14
6.047781,12
5.790019,12
5.4418349,13
5.5610509,14
6.2140312,12
5.8582082,12
6.5942292,12
3.538981,16
5.3548608,12
6.512002,12
6.5157089,15
6.2888951,12
6.6728849,12
6.477613,11
5.681747,12
5.5218449,9
5.8901472,14
6.2888951,9
5.091959,12
6.4217792,15
5.6648951,12
5.8115439,12
6.6202011,18
5.5218449,15
6.1799769,13
6.512002,15
5.8320522,12
6.6455159,16
5.6648951,12
6.2636361,18
6.1755872,19
4.7117801,9
5.3365211,12
5.8471608,12
6.047781,12
6.3578758,12
5.6648951,12
6.0922232,12
6.4830189,16
6.437952,20
5.3548608,16
5.7601752,14
6.2525339,13
6.0012722,13
6.047781,12
5.4027638,16
5.7775788,12
5.4219041,20
6.347827,17
5.952744,12
5.729413,12
5.9820452,16
5.9594679,12
5.4172111,17
6.1755872,17
6.39709,16
6.2888951,15
5.9820452,18
5.5959258,12
5.3396392,16
6.154192,14
7.0341339,16
5.5959258,12
6.4841952,12
5.5640049,13
3.365304,10
6.8686352,13
5.8471608,15
6.2525339,19
5.8292398,14
6.0427699,12
6.0340538,12
6.081315,12
4.5669489,12
5.6648951,11
6.214808,9
5.2187948,10
5.4778299,10
4.9130788,12
5.1655002,11
4.4740171,8
5.3630061,12
6.5577888,13
5.116621,12
5.6273208,8
6.2296858,12
5.3548608,12
6.1755872,12
5.4418349,12
5.8863821,12
5.6648951,12
5.5644369,12
5.8786359,12
5.8094549,9
5.5610509,14
5.5959258,9
5.9012141,10
6.3239799,20
5.1453681,12
5.8863821,14
5.6648951,8
5.6866488,16
4.9031358,14
5.9917049,12
7.3140531,12
5.9524941,12
6.261683,16
5.650125,16
4.741302,12
5.9524941,14
7.2740002,20
5.920495,12
5.9012141,13
6.0012722,12
6.0853882,17
3.7008269,12
5.790019,19
6.2863922,17
6.4531708,12
6.1755872,12
6.3819141,16
5.8799419,14
7.1462421,12
7.0509391,16
6.2888951,15
6.0702491,12
6.0335932,12
5.5491509,12
6.1257768,12
6.4718828,12
5.8189979,12
6.2147999,12
6.2525339,12
6.0622191,16
5.6616578,10
5.0365782,12
5.830359,16
5.7692218,12
5.4309468,8
5.8636861,12
6.1347742,14
5.8471608,13
5.9579768,12
5.8471608,12
6.2719522,12
6.3239799,12
5.9271822,12
5.8415918,12
4.6890521,12
5.5959258,11
6.9078512,12
4.829083,12
5.729413,7
6.0012722,12
5.8799419,15
5.274478,12
5.5012579,12
5.394196,16
5.7350202,12
4.749104,12
5.9738998,10
1.371766,12
5.5423942,12
4.4200449,12
6.0922232,11
5.2260571,12
6.2451,17
6.0012722,9
5.6648951,13
5.5865998,8
5.9012141,8
6.4380021,12
6.8686352,14
4.6061311,12
3.91452,14
5.2595968,12
5.8051991,8
5.6058731,12
6.1608191,8
4.1793909,11
5.9917769,10
5.704802,12
6.7075438,12
5.8189979,13
6.3162808,8
5.8964672,12
6.4317341,2
5.878469,13
6.2763181,12
6.0764508,13
6.3578758,13
5.9524941,12
5.4418349,12
5.7993841,12
5.3548608,9
5.991715,16
6.337676,16
6.1252561,12
6.4224038,16
5.9917769,12
6.1953859,12
5.7716212,14
5.9524941,17
6.1910639,12
5.7686329,10
6.4891758,12
5.9524941,16
6.567565,16
6.194602,16
5.9484868,12
3.484194,12
6.1710539,19
6.4830189,12
6.6253161,14
6.1137252,16
6.047781,14
5.9012141,11
6.4531708,20
5.5959258,12
6.2802882,11
6.0878668,11
6.2525339,16
6.1883039,12
6.0523829,11
6.0535898,8
6.047781,12
6.9078512,16
3.7915919,12
6.8601999,16
7.2740002,20
6.022469,12
6.0808568,16
6.512002,17
6.6943002,16
6.7632852,18
6.2888951,16
5.7281618,12
5.790019,14
7.2740002,18
5.9524941,12
6.6702061,16
7.2740002,20
6.0536718,11
5.9524941,12
5.597353,12
5.729413,12
5.8471608,12
5.8471608,5
6.0012722,12
6.1755872,11
6.5448799,12
7.1546931,14
6.0012722,8
5.9012141,12
5.7104912,10
5.7781882,12
6.3578758,14
5.8471608,16
6.0922232,16
5.9012141,12
5.5218449,12
6.6702061,20
6.3170609,16
6.4616241,12
5.5595722,14
6.1755872,16
5.5063472,12
4.2907448,12
5.0764232,6
5.8471608,13
6.4830189,9
5.6561942,14
5.6648951,9
3.490077,16
5.7670178,12
6.6392469,20
5.9926658,9
6.0012722,14
5.6648951,19
6.4616241,17
5.6708751,12
6.2147999,18
5.991715,18
3.1429911,13
5.886972,3
5.4418349,12
5.0365782,14
6.3578758,16
5.3548608,13
6.4379048,13
6.1895471,12
6.0523829,7
5.5472789,12
7.6847839,14
5.9424462,10
5.1654072,7
5.3396392,11
6.02107,15
6.1755872,12
5.400423,6
5.267561,12
5.6648951,12
5.9362521,17
6.1303449,17
5.7842102,12
6.2147999,15
5.790019,14
5.851594,12
5.3947091,11
6.8686352,18
6.3578758,17
5.9524941,13
6.337676,17
5.6648951,12
3.2965491,12
6.1347742,12
5.5498991,16
6.1347742,12
7.2740002,16
6.1981268,19
6.4224038,12
7.0509391,18
6.02069,12
5.234334,12
6.512002,18
6.1347742,12
5.790019,15
6.4741578,17
5.8158512,16
5.952961,14
5.4418349,11
6.047781,10
6.2617488,18
7.2740002,12
6.7408152,16
5.5147719,13
5.544651,12
7.2740002,18
6.3578758,16
7.2740002,16
7.0132408,15
5.2595968,5
5.8799419,13
6.8686352,16
6.3578758,13
6.1755872,14
5.790019,13
5.8471608,16
5.8959379,17
6.62888,12
6.3239799,14
6.1137252,8
5.6648951,13
5.7041302,16
6.283165,12
6.4255228,14
5.9524941,12
5.5218449,12
5.7405071,20
6.2525339,16
6.1755872,13
6.2147999,12
5.9524941,12
5.8471608,16
5.790019,12
5.9012141,12
6.7632852,16
6.1516471,14
6.2888951,14
5.8471608,18
5.9439602,11
6.1992989,16
6.7852621,16
5.9524941,14
6.0012722,16
5.204556,12
6.0922232,16
5.3548608,11
6.25563,9
5.8471608,14
6.4380021,9
5.807507,12
6.1347742,14
6.2996378,17
6.8978019,16
6.4040222,16
6.4407868,8
5.9012141,16
5.4605522,12
6.1145749,17
6.9639359,16
6.8177671,16
7.0170412,14
6.2402382,18
6.2342181,15
6.2888951,12
6.6447659,14
5.787497,14
6.1238742,14
6.3906598,12
5.0604172,8
5.0365782,12
6.047781,14
7.2740002,16
6.3239799,16
6.827817,20
6.1755872,15
6.6562071,14
6.3753848,13
5.790019,3
5.9849529,8
5.9271822,13
6.6455159,12
6.1347742,12
3.8528039,20
5.7066631,13
6.512002,12
6.3422289,16
5.9719119,12
6.144722,10
6.2525339,12
5.8938198,12
6.1807928,11
5.8924732,3
5.5959258,12
6.1008792,16
5.5959258,12
5.5959258,12
5.4418349,10
6.3239799,19
6.8686352,18
5.6648951,5
7.2050781,18
6.4224038,16
7.2740002,16
6.8686352,12
5.6240869,16
5.5654778,12
5.5959258,14
6.5401688,16
5.9191632,5
7.31322,15
5.9732709,16
5.31074,12
5.790019,12
5.6702561,14
5.790019,12
5.9012141,10
5.610106,16
5.8741698,8
5.2477551,7
5.790019,12
4.4455881,7
6.1094699,19
6.8686352,12
6.0922232,18
5.2595968,12
6.033536,18
6.047781,12
5.6648951,14
6.4711862,20
5.8292398,14
5.9524941,13
6.0922232,12
6.0012722,17
6.0922232,10
5.6759691,6
5.3871841,14
5.729413,6
5.6323829,12
4.5669489,8
6.2147999,0
6.1985178,12
6.5433121,4
6.03262,14
5.0627618,6
6.1347742,11
6.3374028,17
4.5467672,12
5.5959258,12
6.2888951,14
5.9524941,14
6.1937671,12
2.518007,9
5.7315192,12
5.3475838,12
6.3239799,19
5.9271822,12
5.7601752,7
4.3440552,7
5.6648951,12
6.0414691,12
5.0113292,4
6.2147999,12
5.9373841,10
5.5959258,13
6.0939598,16
7.4328842,17
5.4349689,12
6.3072748,12
6.0904832,12
7.0170412,14
6.4224038,16
6.1347742,20
5.8471608,12
6.174068,18
6.084806,16
6.1347742,12
5.0365782,9
5.9524941,16
5.5491509,9
5.7041159,12
5.6976738,18
5.416656,14
4.749104,12
6.2888951,12
5.5469041,12
6.2147999,12
5.4010301,12
6.3578758,16
6.0012722,20
5.8471608,19
6.7524409,12
6.0154529,12
4.9720812,15
5.8691339,14
5.6615572,12
5.895051,12
5.801712,14
5.9524941,13
6.1755872,12
6.2152328,12
5.927259,9
6.1755872,12
6.0012722,11
6.1755872,20
5.9524941,14
6.1755872,12
5.8532519,15
6.512002,17
5.6976738,13
5.8471608,12
5.295187,14
6.4224038,13
5.061255,12
6.0012722,14
5.8298278,12
5.6648951,12
5.729413,12
6.3318782,17
5.9246159,12
5.8980522,20
6.040493,9
6.733974,16
5.790019,9
6.1755872,16
5.5959258,16
4.8210878,20
6.141417,5
5.6352358,12
6.0870018,12
5.940434,14
7.2528038,10
5.8471608,14
5.9922981,11
6.0012722,12
6.047781,8
4.1489491,16
5.9918218,10
5.4418349,15
6.3578758,12
6.512002,12
5.9524941,12
6.4224038,12
6.4224038,14
3.6521561,11
6.2262712,13
6.3942022,16
5.6759691,7
5.8745532,16
6.2525339,17
6.5942292,20
5.2989421,17
5.8471608,12
6.989531,18
5.46733,19
6.1923618,12
5.1498399,16
6.047781,11
6.8686352,16
5.9524941,15
6.012548,20
5.5218449,14
6.0182662,12
6.4224038,12
6.641006,17
6.3578758,12
5.1542921,18
7.0901599,19
5.6856189,9
5.3548608,13
5.075799,16
6.4379182,13
6.6455159,17
6.1755872,7
7.4410539,19
6.1719818,13
6.6716681,15
6.0870018,12
5.9012141,5
6.6455159,19
6.3750582,17
5.9931459,15
5.7168379,14
6.5373878,14
6.1875138,15
6.2888951,8
6.3410711,14
5.9122028,12
6.1347742,13
6.5216689,19
6.512002,9
6.7178278,13
6.3555398,14
6.63345,12
6.3578758,16
6.4164491,14
5.6648951,13
6.5401688,16
6.0996461,12
5.7136688,12
6.1914582,18
6.1162739,14
6.0922232,12
6.5401688,16
6.5332022,12
6.4224038,16
6.7632852,18
6.1965618,16
6.0012722,15
6.512002,17
7.2740002,12
5.801712,20
6.3578758,14
3.7243021,12
6.047781,12
5.2595968,2
5.9012141,13
4.5669489,20
5.6062622,7
6.0012722,11
6.047781,9
7.0509391,15
6.0012722,19
6.0294361,9
5.5959258,9
5.9271822,13
5.6220198,16
6.0535898,10
5.6383548,14
5.4418349,12
5.8911152,12
4.9450712,7
5.729413,14
3.8094361,12
6.0572791,8
5.7601752,12
5.5218449,11
5.1653352,12
5.6648951,14
5.8471608,16
5.5959258,12
5.5218768,12
6.2413621,20
5.9474831,9
6.1914582,11
5.6648951,13
5.6648951,16
3.6521561,12
6.1192398,14
5.2505598,14
5.2988172,12
6.1496592,12
5.6648951,12
5.2565942,9
5.5610662,10
5.2988172,8
4.864646,7
6.0870018,8
6.3993568,12
5.4418349,7
5.5218449,10
5.3548608,8
6.526495,14
5.729413,12
5.9524941,12
5.6648951,12
5.4030528,9
5.2642431,6
6.0337639,20
5.1655788,8
4.9031358,7
5.8471608,12
6.661633,16
5.8767118,13
5.6648951,12
5.4182348,12
5.2655759,6
5.8471608,12
5.2988172,12
4.8438029,9
6.4224038,12
5.7117629,12
5.4826398,12
5.9524941,16
6.047781,13
4.3257871,9
5.1420012,7
5.9524941,12
5.4531822,10
6.0922232,12
5.784121,12
6.3410711,16
5.991715,18
5.729413,12
6.0554771,12
5.5959258,12
5.5218611,12
5.4361591,10
6.002224,12
5.5959258,12
5.1542921,1
5.8471608,15
4.9031358,16
6.6514969,18
6.3971109,12
6.3970962,18
6.4224038,16
6.0878668,15
5.872118,15
7.2740002,13
5.729413,12
5.613493,8
5.9012141,12
5.5666161,10
5.3093138,7
5.4418349,11
5.729413,5
5.4418349,10
4.749104,12
4.9625592,12
5.2600961,6
5.0853381,14
5.8409319,12
5.5218449,6
6.5648589,12
5.5959258,8
5.4818401,8
5.3548608,8
5.5437121,8
5.5218768,10
5.8471608,12
5.8471608,12
5.9012141,15
6.0012722,12
6.25563,17
5.9524941,16
5.9524941,19
5.729413,18
6.7178278,20
5.5012579,16
6.1347742,20
6.4513512,20
6.4830189,18
6.2525339,18
5.9917421,8
5.8471608,16
5.854907,13
5.3178372,20
5.2695422,12
5.8471608,12
6.7096558,20
6.0012722,15
5.5801072,16
5.9524941,14
5.6426568,12
4.749104,9
5.4531822,14
6.0943942,9
6.2888951,16
5.7111268,12
5.8471608,3
5.8189979,7
5.8028731,12
4.5669489,10
5.801712,12
6.2147999,12
5.9524941,12
6.0922232,20
5.5079079,12
3.7330289,12
5.9957819,13
6.0201359,12
5.6721988,12
5.2595968,9
4.8316422,16
6.2186379,16
6.2525339,16
5.3942099,16
5.4418349,10
6.2723331,12
5.2595968,16
3.6546459,10
5.991715,8
5.8471608,12
6.1832318,7
5.5610662,12
6.3578758,13
5.899107,14
4.9031358,10
5.6624641,13
5.120409,12
5.729413,12
6.2462192,10
6.047781,16
5.466517,13
5.4418349,12
6.0922232,17
6.3578758,12
4.830811,12
5.3548608,12
5.8665791,15
6.0922232,16
5.274478,14
5.5218449,12
5.0365782,6
5.966393,13
5.4418349,13
6.6202402,12
6.166347,16
6.1270881,17
6.2147999,12
5.790019,13
6.0012722,13
5.3548608,10
6.2981362,16
6.4923859,16
6.3578758,15
5.2595968,14
6.0012722,12
6.0012722,13
6.9639359,18
5.627552,12
5.9524941,13
5.8309231,15
5.729413,13
6.4804778,16
6.4391351,18
5.8700619,12
5.5295048,12
5.2595968,10
5.1067028,11
4.8291469,10
3.9516129,12
5.9524941,10
5.5063472,12
5.8471608,12
5.3548608,12
5.5218449,12
5.6996069,12
5.7601752,12
5.948257,8
5.6708751,10
5.9524941,12
5.5219612,13
5.3411369,12
6.5179839,16
5.7869668,20
5.5218449,13
6.0922232,20
6.2156081,12
5.8799419,12
5.790019,12
6.059813,12
6.1639218,20
5.8471608,12
5.4422512,12
6.1347742,12
6.0154529,14
5.6582079,12
6.1811709,12
5.2708611,8
6.3444548,10
5.012023,8
5.6648951,12
4.1165318,6
6.02069,8
5.5314112,9
5.5802011,11
5.5937819,12
5.729413,12
5.8895702,8
7.5143461,16
5.5959258,9
6.2917538,12
5.8554091,10
5.8471608,12
6.105608,16
5.4418349,11
5.8471608,12
5.8471608,13
5.4418349,12
5.790019,16
6.2928152,16
5.5355911,12
5.768621,12
5.8869052,16
5.2655759,7
5.8799419,12
6.0869932,12
6.0012722,14
5.4418349,9
5.9524941,16
6.3578758,14
6.047781,17
5.9920888,16
6.1755872,13
6.6702061,16
5.680244,10
5.4810562,10
6.0195389,17
5.6648951,12
5.879272,11
5.5071278,12
6.1347742,20
5.8471608,10
4.829083,12
4.701354,8
5.446146,14
3.062222,11
5.4418349,9
6.1347742,13
5.770422,17
5.729413,12
6.047781,13
5.540132,10
5.4418349,12
5.3521318,10
4.478756,8
5.4418349,17
5.9888878,13
3.2227149,8
5.2595968,12
5.0524569,12
5.3548608,12
6.5401688,17
6.5517669,12
5.8471608,12
6.014215,12
6.0922232,16
6.1251459,8
5.8269639,13
6.1879091,8
5.498507,9
5.2595968,8
4.9173102,12
5.4418349,7
6.3972631,11
5.2595968,12
5.812119,18
5.2515678,8
4.9031358,8
4.8741689,12
5.8521252,8
5.8767118,12
6.0922232,11
5.725657,19
5.2354441,6
6.024797,15
5.729413,8
5.0365782,12
5.2187948,13
5.7650099,12
5.1351862,8
5.9424462,12
5.7686329,9
5.0971661,16
4.383276,7
6.4366741,17
5.729413,18
5.790019,19
6.7632852,20
5.5959258,9
6.2977819,16
5.125946,8
6.512002,16
5.9545951,13
5.8471608,12
6.1755872,14
6.1755872,12
5.790019,11
6.0922232,12
5.9524941,18
5.5959258,12
5.7375021,12
5.8471608,12
5.9524941,11
5.3548608,12
6.1755872,12
6.7852621,12
4.9973898,12
5.6648951,12
5.2989421,8
6.0698709,12
5.4418349,9
5.9524941,14
6.22017,12
6.1739941,18
5.4810562,12
6.8298979,16
5.8471608,12
5.1495919,5
6.1835542,12
5.9524941,12
5.3548608,11
5.464891,17
4.989254,8
5.1596298,8
6.1192398,16
4.851675,8
5.0853381,12
5.0971661,9
5.1598291,9
5.729413,12
6.047781,14
5.4418349,14
5.6171212,18
5.040319,17
6.2888951,12
6.047327,13
6.5375538,14
4.9031358,17
5.729413,12
6.6852369,15
6.1755872,11
5.3548608,2
6.0723529,13
5.1708121,14
5.7601752,8
6.047781,14
6.0733328,20
5.8471608,12
5.9524941,13
6.3578758,15
5.8095598,12
5.3548608,9
6.1458249,12
3.6521561,1
6.047781,16
5.4161,12
4.9031358,10
5.0365782,19
4.6175928,13
6.0742679,11
5.6648951,12
6.0671992,13
5.9524941,16
5.8609509,12
6.1205091,16
6.1264071,12
5.7369752,15
6.2525339,12
6.047781,11
6.4830189,12
6.5177002,12
5.7698221,18
5.986887,20
5.4418349,12
6.1703839,17
5.4418349,12
3.4688561,13
5.537107,14
5.790019,12
3.987915,18
5.8471608,14
6.3906598,18
5.704103,11
6.315897,11
5.1431241,13
5.7781882,12
5.1655002,12
6.2308221,12
5.972146,8
5.849442,14
5.8138428,12
6.047781,18
5.0365782,18
6.3588748,12
5.6648951,12
6.3757129,12
6.4041152,10
6.2216978,14
6.3410711,13
6.0733552,12
6.1513,8
6.1755872,12
6.2525339,12
5.9524941,12
5.9373841,13
5.2595968,11
5.5959258,9
6.3580418,13
6.3906598,16
6.0012722,12
6.1347742,11
6.2525339,14
5.6508012,12
5.4468198,12
4.9312868,12
6.3352928,20
7.5363641,15
6.5024981,17
6.1517091,16
6.3065028,19
6.3834028,18
5.9271822,16
5.729413,12
6.4276619,12
5.9012141,18
5.8471608,12
6.2888951,13
6.0922232,12
6.047781,12
6.417789,12
5.5595722,14
5.5760541,12
7.136651,14
6.2995501,12
5.8703561,12
5.9524941,13
6.0523829,12
6.2147999,20
5.790019,16
6.2525339,17
5.8582082,12
5.5959258,9
5.1995139,12
5.5218449,14
6.9082551,12
6.047781,12
6.047781,12
6.047781,16
6.4830189,17
5.6079912,12
6.1347742,16
5.991715,11
6.368937,12
6.1077509,14
6.032537,11
6.0317478,13
6.4771199,12
6.198997,12
6.173986,16
6.306591,14
7.2740002,20
5.6648951,12
5.7925782,16
3.6919999,16
6.172266,14
5.5959258,20
6.274508,16
5.5231261,16
5.6648951,16
5.729413,14
6.3578758,12
5.2595968,12
6.6943002,20
6.8686352,12
6.2888951,11
6.6455159,18
5.8799419,16
6.3558741,16
6.848434,12
5.97718,12
7.8579478,12
6.047781,14
5.8471608,10
6.2147999,13
6.186327,16
6.1755872,13
7.0509391,12
5.6355038,9
7.287333,13
4.2661948,16
6.1347742,14
6.047781,12
6.2888951,17
5.9182782,12
5.6172261,12
6.4531708,9
5.9524941,12
6.4830189,12
6.4224038,12
3.7141261,14
5.5959258,12
5.537107,12
6.8686352,12
6.4628191,16
6.3834028,12
6.3578758,12
5.8665791,10
5.9012141,20
6.210175,20
6.0702491,12
6.1472902,13
5.9524941,15
5.462965,12
6.0861192,14
5.9271822,12
6.3632011,18
6.4104948,17
5.4418349,16
6.144309,12
5.6648951,16
4.7805228,12
6.02107,12
7.0509391,16
5.9524941,12
6.3578758,14
4.6061702,10
6.3322201,16
5.5959258,7
5.1542921,8
5.7449121,12
5.1751709,12
4.8741689,9
6.1347742,14
6.7632852,16
1.634131,16
5.7662148,12
5.3277812,15
5.521915,8
5.9322958,19
6.8686352,19
3.7747581,6
5.167304,7
5.6840382,8
5.522294,12
5.9524941,14
5.696383,12
4.838264,12
6.0192008,12
6.6202011,12
5.729413,12
5.4309468,12
5.2871981,17
6.2147999,16
5.4418349,15
5.5408859,11
6.1331062,9
6.172266,12
5.5959258,13
6.1115952,12
3.6521561,16
6.1349821,12
6.1844072,7
5.2281222,12
5.9606371,12
6.1795788,5
6.0671992,7
5.9524941,12
6.5942292,17
6.029182,6
6.1755872,12
5.5959258,14
5.790019,15
6.1278238,9
6.047781,14
4.4730659,12
5.3396392,12
5.8297939,12
5.8471608,12
6.1064658,11
5.4142852,8
5.6514769,5
6.0631142,12
6.1755872,13
4.8291469,8
6.160274,12
5.6648951,12
5.4355478,7
6.0012722,12
5.8740878,8
3.3847229,7
5.6648951,12
5.6648951,12
5.9191632,12
5.6079912,12
6.3565421,12
5.6648951,16
6.0922232,13
5.991715,16
5.684691,11
6.0432258,12
5.790019,13
6.2708788,16
6.2147999,12
6.3447928,16
6.512002,17
5.729413,14
5.7041159,12
5.729413,12
5.6899052,14
6.492094,16
5.4418349,12
5.6648951,9
5.761991,16
6.7154999,16
3.6276691,7
5.97082,12
6.3239799,17
6.1981268,16
6.047781,16
6.159461,16
6.6202011,17
5.7662148,12
6.1047502,16
5.790019,12
5.8532519,12
6.0468721,13
5.9917049,11
5.7769971,16
5.9820452,12
5.940434,12
6.0478568,17
5.9524941,12
6.0381918,9
6.1755872,12
6.2147999,14
5.729413,12
